id,source,target,relation,confidence,region,notes,source_name,source_url,source_date,evidence_note,evidence_status,telemetry_edge,verified_edge,provenance_id,provenance_parent,citation_required,last_validated_date,verification_level,verification_status
e109,europe_mercedes_benz_group__chip__infineon,europe_mercedes_benz_group__os,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_8a22e6be16,,1,,1,ASSUMED
e110,europe_mercedes_benz_group__chip__stmicroelectronics,europe_mercedes_benz_group__os,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_47cf078540,,1,,1,ASSUMED
e111,europe_mercedes_benz_group__chip__texas_instruments,europe_mercedes_benz_group__os,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_7184ae756b,,1,,1,ASSUMED
e112,europe_mercedes_benz_group__chip__intel,europe_mercedes_benz_group__os,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_1146343074,,1,,1,ASSUMED
e113,europe_mercedes_benz_group__chip__mobileye,europe_mercedes_benz_group__os,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_a7b2e2c033,,1,,1,ASSUMED
e114,europe_mercedes_benz_group__chip__amd,europe_mercedes_benz_group__os,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_cd42dc5936,,1,,1,ASSUMED
e115,europe_mercedes_benz_group__telco__vodafone,europe_mercedes_benz_group__carrier,PARTNERS,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_212501cfe8,,1,,1,ASSUMED
e116,europe_mercedes_benz_group__telco__deutsche_telekom,europe_mercedes_benz_group__carrier,PARTNERS,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_a5e8517e27,,1,,1,ASSUMED
e117,europe_mercedes_benz_group__telco__orange,europe_mercedes_benz_group__carrier,PARTNERS,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_24ecb52438,,1,,1,ASSUMED
e118,europe_mercedes_benz_group__telco__telefónica,europe_mercedes_benz_group__carrier,PARTNERS,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_04d9d23c12,,1,,1,ASSUMED
e119,europe_mercedes_benz_group__cloudvendor__aws,europe_mercedes_benz_group__cloud,HOSTS,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_4c0bf31b44,,1,,1,ASSUMED
e120,europe_mercedes_benz_group__cloudvendor__microsoft_azure,europe_mercedes_benz_group__cloud,HOSTS,soft,europe,Verified by OEM primary source,Mercedes-Benz Group — “MO360 Data Platform” / Microsoft collaboration,https://group.mercedes-benz.com/company/production/procuction-network/mo360-data-platform.html,12/10/2022,Mercedes-Benz states MO360 Data Platform is standardized on Microsoft Azure / Microsoft Cloud.,VERIFIED,0,1,e_45a49093c6,,1,4/03/2026,4,VERIFIED
e121,europe_mercedes_benz_group__cloudvendor__google_cloud,europe_mercedes_benz_group__cloud,HOSTS,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_7f6cebf3df,,1,,1,ASSUMED
e122,europe_mercedes_benz_group__api,europe_mercedes_benz_group__ins__allianz,POTENTIAL TELEMATICS PARTNER,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_a033e036ca,,1,,1,ASSUMED
e123,europe_mercedes_benz_group__api,europe_mercedes_benz_group__ins__axa,POTENTIAL TELEMATICS PARTNER,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_4e7f2ed627,,1,,1,ASSUMED
e124,europe_mercedes_benz_group__api,europe_mercedes_benz_group__ins__zurich_insurance,POTENTIAL TELEMATICS PARTNER,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_13a1ac6e78,,1,,1,ASSUMED
e125,europe_mercedes_benz_group__api,europe_mercedes_benz_group__ins__generali,POTENTIAL TELEMATICS PARTNER,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_c7c69ab8a8,,1,,1,ASSUMED
e126,europe_mercedes_benz_group__api,europe_mercedes_benz_group__chg__ionity,INTEGRATES WITH,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_731f404b3c,,1,,1,ASSUMED
e127,europe_mercedes_benz_group__api,europe_mercedes_benz_group__chg__shell_recharge,INTEGRATES WITH,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_1273e4b321,,1,,1,ASSUMED
e128,europe_mercedes_benz_group__api,europe_mercedes_benz_group__chg__bp_pulse,INTEGRATES WITH,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_1065f0cdb2,,1,,1,ASSUMED
e129,europe_mercedes_benz_group__adas__mobileye,europe_mercedes_benz_group__os,INTEGRATES WITH,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_960d2f5a2b,,1,,1,ASSUMED
e130,europe_mercedes_benz_group__adas__mobileye,europe_mercedes_benz_group__tcu,EXPOSES DATA,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_a20ce3f47a,,1,,1,ASSUMED
e131,europe_mercedes_benz_group__adas__nvidia_drive,europe_mercedes_benz_group__os,INTEGRATES WITH,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_b0e43bfe01,,1,,1,ASSUMED
e132,europe_mercedes_benz_group__adas__nvidia_drive,europe_mercedes_benz_group__tcu,EXPOSES DATA,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_7442c654c1,,1,,1,ASSUMED
e133,europe_mercedes_benz_group__adas__qualcomm_snapdragon_ride,europe_mercedes_benz_group__os,INTEGRATES WITH,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_8baf1a7236,,1,,1,ASSUMED
e134,europe_mercedes_benz_group__adas__qualcomm_snapdragon_ride,europe_mercedes_benz_group__tcu,EXPOSES DATA,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_506c67ab28,,1,,1,ASSUMED
e135,europe_mercedes_benz_group__adas__bosch_adas,europe_mercedes_benz_group__os,INTEGRATES WITH,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_fb680590de,,1,,1,ASSUMED
e136,europe_mercedes_benz_group__adas__bosch_adas,europe_mercedes_benz_group__tcu,EXPOSES DATA,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_2bdee0a988,,1,,1,ASSUMED
e137,europe_mercedes_benz_group__adas__continental_adas,europe_mercedes_benz_group__os,INTEGRATES WITH,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_be727da0f0,,1,,1,ASSUMED
e138,europe_mercedes_benz_group__adas__continental_adas,europe_mercedes_benz_group__tcu,EXPOSES DATA,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_c037e79592,,1,,1,ASSUMED
e139,europe_mercedes_benz_group__adas__aptiv_adas,europe_mercedes_benz_group__os,INTEGRATES WITH,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_0c15216a74,,1,,1,ASSUMED
e140,europe_mercedes_benz_group__adas__aptiv_adas,europe_mercedes_benz_group__tcu,EXPOSES DATA,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_e28dd381a8,,1,,1,ASSUMED
e141,europe_mercedes_benz_group__api,europe_mercedes_benz_group__map__here_technologies,CONSUMES API,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_ade3d54120,,1,,1,ASSUMED
e142,europe_mercedes_benz_group__api,europe_mercedes_benz_group__map__tomtom,CONSUMES API,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_71337ac175,,1,,1,ASSUMED
e143,europe_mercedes_benz_group__api,europe_mercedes_benz_group__map__google_maps_platform,CONSUMES API,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_4d1c311d1c,,1,,1,ASSUMED
e144,europe_mercedes_benz_group__dealer_vendor__sap_dealer_ops,europe_mercedes_benz_group__dms,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_3ad6f6ea5c,,1,,1,ASSUMED
e145,europe_mercedes_benz_group__dealer_vendor__autoline_keyloop,europe_mercedes_benz_group__dms,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_6dfc2d77e0,,1,,1,ASSUMED
e146,europe_mercedes_benz_group__dealer_vendor__pinewood_dms,europe_mercedes_benz_group__dms,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_394b790c36,,1,,1,ASSUMED
e147,europe_mercedes_benz_group__api,europe_mercedes_benz_group__fleet__geotab,INTEGRATES WITH,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_91410d53f9,,1,,1,ASSUMED
e148,europe_mercedes_benz_group__lake,europe_mercedes_benz_group__fleet__geotab,EXPOSES DATA,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_15fe364406,,1,,1,ASSUMED
e149,europe_mercedes_benz_group__api,europe_mercedes_benz_group__fleet__webfleet_bridgestone,INTEGRATES WITH,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_495d945dac,,1,,1,ASSUMED
e150,europe_mercedes_benz_group__lake,europe_mercedes_benz_group__fleet__webfleet_bridgestone,EXPOSES DATA,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_5baafad3c8,,1,,1,ASSUMED
e151,europe_mercedes_benz_group__api,europe_mercedes_benz_group__fleet__samsara,INTEGRATES WITH,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_8255bab2a9,,1,,1,ASSUMED
e152,europe_mercedes_benz_group__lake,europe_mercedes_benz_group__fleet__samsara,EXPOSES DATA,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_8cb4c91203,,1,,1,ASSUMED
e153,europe_bmw_group__holdco,europe_bmw_group__os,CONTROLS,medium,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_ee1d32e787,,1,,1,ASSUMED
e154,europe_bmw_group__os,europe_bmw_group__ota,PROCESSES,medium,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_308dd52b0e,,1,,1,ASSUMED
e155,europe_bmw_group__ota,europe_bmw_group__tcu,EXPOSES DATA,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_feb042c752,,1,,1,ASSUMED
e156,europe_bmw_group__tcu,europe_bmw_group__carrier,ROUTES DATA,medium,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_3c9cb3fa70,,1,,1,ASSUMED
e157,europe_bmw_group__carrier,europe_bmw_group__cloud,ROUTES DATA,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_66cd0e9051,,1,,1,ASSUMED
e158,europe_bmw_group__cloud,europe_bmw_group__stream,INGESTS,medium,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_0bb2bb6221,,1,,1,ASSUMED
e159,europe_bmw_group__stream,europe_bmw_group__lake,STORES,medium,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_8e557b5695,,1,,1,ASSUMED
e160,europe_bmw_group__lake,europe_bmw_group__ai,FEEDS,medium,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_365c8745de,,1,,1,ASSUMED
e161,europe_bmw_group__lake,europe_bmw_group__api,EXPOSES DATA,medium,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,1,0,e_f3c4b1cfed,,1,,1,ASSUMED
e162,europe_bmw_group__gov,europe_bmw_group__cloud,REGULATORY COMPLIANCE,hard,europe,Policy/Regulatory,EUR-Lex (GDPR),https://eur-lex.europa.eu/eli/reg/2016/679/oj/eng,2/03/2026,Compliance constraint driven by GDPR and related EU privacy law.,VERIFIED,1,1,e_063692eae7,,0,2/03/2026,4,VERIFIED
e163,europe_bmw_group__reg,europe_bmw_group__ota,MANDATORY REPORTING,hard,europe,Policy/Regulatory,UNECE WP.29 (R155/R156),https://unece.org/transport/documents/2021/03/standards/un-regulation-no-155-cyber-security-and-cyber-security,2/03/2026,UNECE WP.29 cybersecurity/update management obligations vary by type approval regime.,VERIFIED,1,1,e_9871bfaf92,,0,2/03/2026,4,VERIFIED
e164,europe_bmw_group__api,europe_bmw_group__dms,INTEGRATES WITH,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_a3d57f8b1b,,1,,1,ASSUMED
e165,europe_bmw_group__tier1__bosch,europe_bmw_group__tcu,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_6a898d5693,,1,,1,ASSUMED
e166,europe_bmw_group__tier1__continental,europe_bmw_group__tcu,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_ff1a50274e,,1,,1,ASSUMED
e167,europe_bmw_group__tier1__zf,europe_bmw_group__tcu,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_2562b19336,,1,,1,ASSUMED
e168,europe_bmw_group__tier1__valeo,europe_bmw_group__tcu,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_689428d642,,1,,1,ASSUMED
e169,europe_bmw_group__tier1__forvia,europe_bmw_group__tcu,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_283958a289,,1,,1,ASSUMED
e170,europe_bmw_group__tier1__aptiv,europe_bmw_group__tcu,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_b0a3bb077c,,1,,1,ASSUMED
e171,europe_bmw_group__tier1__magna_international,europe_bmw_group__tcu,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_f25b81d70d,,1,,1,ASSUMED
e172,europe_bmw_group__tier1__lear_corporation,europe_bmw_group__tcu,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_e013caf6d5,,1,,1,ASSUMED
e173,europe_bmw_group__tier1__denso,europe_bmw_group__tcu,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_ffaaa44aba,,1,,1,ASSUMED
e174,europe_bmw_group__tier1__aisin,europe_bmw_group__tcu,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_a528d94f4b,,1,,1,ASSUMED
e175,europe_bmw_group__battery__catl,europe_bmw_group__holdco,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_2e9dc8d7b7,,1,,1,ASSUMED
e176,europe_bmw_group__battery__byd_battery,europe_bmw_group__holdco,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_0394fcee48,,1,,1,ASSUMED
e177,europe_bmw_group__battery__lg_energy_solution,europe_bmw_group__holdco,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_00c249931a,,1,,1,ASSUMED
e178,europe_bmw_group__battery__sk_on,europe_bmw_group__holdco,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_73c9edf4f9,,1,,1,ASSUMED
e179,europe_bmw_group__battery__samsung_sdi,europe_bmw_group__holdco,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_cf174d8648,,1,,1,ASSUMED
e180,europe_bmw_group__battery__panasonic_energy,europe_bmw_group__holdco,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_b6cc57aeba,,1,,1,ASSUMED
e181,europe_bmw_group__chip__nvidia,europe_bmw_group__os,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_56a77e9c7e,,1,,1,ASSUMED
e182,europe_bmw_group__chip__qualcomm,europe_bmw_group__os,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_1aa5df4698,,1,,1,ASSUMED
e183,europe_bmw_group__chip__nxp,europe_bmw_group__os,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_13eb5d5438,,1,,1,ASSUMED
e184,europe_bmw_group__chip__renesas,europe_bmw_group__os,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_fdc6eb1a76,,1,,1,ASSUMED
e185,europe_bmw_group__chip__infineon,europe_bmw_group__os,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_16d2bbd7ee,,1,,1,ASSUMED
e186,europe_bmw_group__chip__stmicroelectronics,europe_bmw_group__os,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_56c4073cad,,1,,1,ASSUMED
e187,europe_bmw_group__chip__texas_instruments,europe_bmw_group__os,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_148cadd45b,,1,,1,ASSUMED
e188,europe_bmw_group__chip__intel,europe_bmw_group__os,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_aaf053f4e9,,1,,1,ASSUMED
e189,europe_bmw_group__chip__mobileye,europe_bmw_group__os,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_a7d0a76743,,1,,1,ASSUMED
e190,europe_bmw_group__chip__amd,europe_bmw_group__os,SUPPLIES,soft,europe,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,,ASSUMED,0,0,e_ebbc923a26,,1,,1,ASSUMED
